dataset_name,model_name,sampling_time_step_count,hyperparameter1,hyperparameter1_name,hyperparameter2,hyperparameter2_name,rmse,crps,time_s_mean,k,tie_breaker
KuramotoSivashinsky,EnSF,10,0.2,epsilon_alpha,0.275,epsilon_beta,1.9605533451836965,45.589296836868556,0.020287893380000383,78,1
KuramotoSivashinsky,EnSF,10,0.1,epsilon_alpha,0.225,epsilon_beta,2.044636440302037,47.55202713296799,0.020624287840000192,79,1
KuramotoSivashinsky,EnSF,10,0.1,epsilon_alpha,0.275,epsilon_beta,2.202522272458531,51.12933749632448,0.01819263542000016,80,1
KuramotoSivashinsky,EnSF,20,1.0,epsilon_alpha,0.275,epsilon_beta,0.2438161529721041,6.1561784705368074,0.036754548780000104,1,1
KuramotoSivashinsky,EnSF,20,1.0,epsilon_alpha,0.225,epsilon_beta,0.25845379001285534,6.605407319489155,0.04021779097999939,2,1
KuramotoSivashinsky,EnSF,20,1.0,epsilon_alpha,0.175,epsilon_beta,0.27626010823840086,7.133017003970782,0.036785433700000425,3,1
KuramotoSivashinsky,EnSF,20,0.9,epsilon_alpha,0.275,epsilon_beta,0.27652810893487145,6.943731123888096,0.04364001809999934,4,1
KuramotoSivashinsky,EnSF,20,0.9,epsilon_alpha,0.225,epsilon_beta,0.29022465282861115,7.347046234504277,0.04016588283999965,5,1
KuramotoSivashinsky,EnSF,20,1.0,epsilon_alpha,0.125,epsilon_beta,0.2983982156902331,7.789295026663773,0.03980008927999904,6,1
KuramotoSivashinsky,EnSF,20,0.9,epsilon_alpha,0.175,epsilon_beta,0.30680820041006407,7.8270921833078395,0.039924182839998254,7,1
KuramotoSivashinsky,EnSF,20,0.8,epsilon_alpha,0.275,epsilon_beta,0.3191026297852983,7.919836264791086,0.03878304698000093,8,1
KuramotoSivashinsky,EnSF,20,0.9,epsilon_alpha,0.125,epsilon_beta,0.32778739142663404,8.424765861002054,0.040176561880000745,9,1
KuramotoSivashinsky,EnSF,20,1.0,epsilon_alpha,0.075,epsilon_beta,0.32846429961780926,8.680135986501607,0.03794344153999859,10,1
KuramotoSivashinsky,EnSF,20,0.8,epsilon_alpha,0.225,epsilon_beta,0.3308170736756605,8.260045595467894,0.04092249972000019,11,1
KuramotoSivashinsky,EnSF,20,0.8,epsilon_alpha,0.175,epsilon_beta,0.34371957843669615,8.63723597727989,0.03687797262000004,12,1
KuramotoSivashinsky,EnSF,20,0.9,epsilon_alpha,0.075,epsilon_beta,0.3487725379614194,9.135235672832563,0.03922821850000048,13,1
KuramotoSivashinsky,EnSF,20,0.8,epsilon_alpha,0.125,epsilon_beta,0.35716633782961565,9.068131176300797,0.0394807616599985,14,1
KuramotoSivashinsky,EnSF,20,0.7,epsilon_alpha,0.275,epsilon_beta,0.3677930387845383,9.023438457430167,0.047400824860001196,15,1
KuramotoSivashinsky,EnSF,20,0.8,epsilon_alpha,0.075,epsilon_beta,0.3720762168941099,9.631815415663539,0.04747937519999937,16,1
KuramotoSivashinsky,EnSF,20,1.0,epsilon_alpha,0.025,epsilon_beta,0.3730226041502603,10.23873229373143,0.045437092200000674,17,1
KuramotoSivashinsky,EnSF,20,0.7,epsilon_alpha,0.225,epsilon_beta,0.3758275790660734,9.26403245860097,0.03888652399999984,18,1
KuramotoSivashinsky,EnSF,20,0.7,epsilon_alpha,0.175,epsilon_beta,0.3823893368868136,9.49278658610929,0.04065610407999969,19,1
KuramotoSivashinsky,EnSF,20,0.9,epsilon_alpha,0.025,epsilon_beta,0.3872369179959331,10.541360975791164,0.03952188633999839,20,1
KuramotoSivashinsky,EnSF,20,0.7,epsilon_alpha,0.125,epsilon_beta,0.38934516320334145,9.77044961117128,0.0441538473799983,21,1
KuramotoSivashinsky,EnSF,20,0.7,epsilon_alpha,0.075,epsilon_beta,0.3981202240965534,10.18242617326557,0.03916918387999985,22,1
KuramotoSivashinsky,EnSF,20,0.8,epsilon_alpha,0.025,epsilon_beta,0.40512081844539216,10.89912612730383,0.039870142079998346,23,1
KuramotoSivashinsky,EnSF,20,0.7,epsilon_alpha,0.025,epsilon_beta,0.4201162697586635,11.240741186803858,0.03911877421999975,24,1
KuramotoSivashinsky,EnSF,20,0.6,epsilon_alpha,0.125,epsilon_beta,0.42287758102704104,10.500164497725338,0.03836274144000015,25,1
KuramotoSivashinsky,EnSF,20,0.6,epsilon_alpha,0.075,epsilon_beta,0.4234804811915924,10.723959778717921,0.03968355429999974,26,1
KuramotoSivashinsky,EnSF,20,0.6,epsilon_alpha,0.175,epsilon_beta,0.4239046583386298,10.402978796493016,0.04413278532000078,27,1
KuramotoSivashinsky,EnSF,20,0.6,epsilon_alpha,0.275,epsilon_beta,0.42409926462090547,10.28181239042746,0.037118271940000225,28,1
KuramotoSivashinsky,EnSF,20,0.6,epsilon_alpha,0.225,epsilon_beta,0.4246479703977246,10.346703419173105,0.03898694236000012,29,1
KuramotoSivashinsky,EnSF,20,1.0,epsilon_alpha,0.005,epsilon_beta,0.42467741223338956,11.853807897529254,0.03669901547999956,30,1
KuramotoSivashinsky,EnSF,20,0.6,epsilon_alpha,0.025,epsilon_beta,0.43122294334024214,11.514343307349607,0.04279605595999897,31,1
KuramotoSivashinsky,EnSF,20,0.9,epsilon_alpha,0.005,epsilon_beta,0.4345604456380934,12.098297363111879,0.04035217751999994,32,1
KuramotoSivashinsky,EnSF,20,1.0,epsilon_alpha,0.001,epsilon_beta,0.4413924662170016,12.386296765235429,0.0374904075800012,33,1
KuramotoSivashinsky,EnSF,20,0.5,epsilon_alpha,0.075,epsilon_beta,0.4445719882547953,11.187483902438016,0.041250377760000276,34,1
KuramotoSivashinsky,EnSF,20,0.9,epsilon_alpha,0.001,epsilon_beta,0.44581429790875715,12.572382265101732,0.04069329509999932,35,1
KuramotoSivashinsky,EnSF,20,0.8,epsilon_alpha,0.005,epsilon_beta,0.44999597071013997,12.395562346885333,0.03915522101999955,36,1
KuramotoSivashinsky,EnSF,20,0.7,epsilon_alpha,0.005,epsilon_beta,0.45270183301945316,12.555519027100097,0.038342286159999614,37,1
KuramotoSivashinsky,EnSF,20,0.5,epsilon_alpha,0.125,epsilon_beta,0.4555203665747763,11.210950379458664,0.04050437687999931,38,1
KuramotoSivashinsky,EnSF,20,0.5,epsilon_alpha,0.025,epsilon_beta,0.45621099744794336,11.972992844824343,0.042419104620001064,39,1
KuramotoSivashinsky,EnSF,20,0.8,epsilon_alpha,0.001,epsilon_beta,0.4622044844536098,12.886990334138932,0.039517091419998845,40,1
KuramotoSivashinsky,EnSF,20,0.5,epsilon_alpha,0.175,epsilon_beta,0.46605400250800355,11.336759001919864,0.03905970235999945,41,1
KuramotoSivashinsky,EnSF,20,0.7,epsilon_alpha,0.001,epsilon_beta,0.4687034506742302,13.083164856452706,0.038993819320000685,42,1
KuramotoSivashinsky,EnSF,20,0.4,epsilon_alpha,0.025,epsilon_beta,0.46957695002638483,12.273374324864285,0.0467014172800009,43,1
KuramotoSivashinsky,EnSF,20,0.4,epsilon_alpha,0.075,epsilon_beta,0.47296618181963107,11.792407272945622,0.047854390340000635,44,1
KuramotoSivashinsky,EnSF,20,0.6,epsilon_alpha,0.005,epsilon_beta,0.474429878937509,12.959136994302085,0.038503615799999696,45,1
KuramotoSivashinsky,EnSF,20,0.5,epsilon_alpha,0.225,epsilon_beta,0.4758056207526231,11.482070409459617,0.04218006478000035,46,1
KuramotoSivashinsky,EnSF,20,0.3,epsilon_alpha,0.025,epsilon_beta,0.48291910802699844,12.597688519049054,0.04612026708000059,47,1
KuramotoSivashinsky,EnSF,20,0.5,epsilon_alpha,0.275,epsilon_beta,0.48356412920789665,11.612225198655262,0.03991605034000003,48,1
KuramotoSivashinsky,EnSF,20,0.6,epsilon_alpha,0.001,epsilon_beta,0.4863292641971833,13.433215297138561,0.04128660261999983,49,1
KuramotoSivashinsky,EnSF,20,0.4,epsilon_alpha,0.125,epsilon_beta,0.4914341053819707,11.992397984571337,0.0370191575200019,50,1
KuramotoSivashinsky,EnSF,20,0.5,epsilon_alpha,0.005,epsilon_beta,0.4941830621806197,13.31987336036485,0.04712792285999967,51,1
KuramotoSivashinsky,EnSF,20,0.3,epsilon_alpha,0.075,epsilon_beta,0.49757375630004247,12.328701032421227,0.03840745356000099,52,1
KuramotoSivashinsky,EnSF,20,0.2,epsilon_alpha,0.025,epsilon_beta,0.4978553752898404,12.92596649014838,0.04306222510000168,53,1
KuramotoSivashinsky,EnSF,20,0.4,epsilon_alpha,0.005,epsilon_beta,0.5062752659528461,13.598060021118444,0.04929756075999933,54,1
KuramotoSivashinsky,EnSF,20,0.1,epsilon_alpha,0.025,epsilon_beta,0.5070071300531797,13.186347263867649,0.03942842245999884,55,1
KuramotoSivashinsky,EnSF,20,0.4,epsilon_alpha,0.175,epsilon_beta,0.5120043116577526,12.342574185549413,0.04063943522000045,56,1
KuramotoSivashinsky,EnSF,20,0.5,epsilon_alpha,0.001,epsilon_beta,0.5127329838110776,13.870333731247888,0.03957762883999976,57,1
KuramotoSivashinsky,EnSF,20,0.3,epsilon_alpha,0.005,epsilon_beta,0.5145571316463817,13.873344559524583,0.04674810704000066,58,1
KuramotoSivashinsky,EnSF,20,0.2,epsilon_alpha,0.005,epsilon_beta,0.5172275906118703,14.00480594961918,0.04220708146000021,59,1
KuramotoSivashinsky,EnSF,20,0.3,epsilon_alpha,0.125,epsilon_beta,0.5270274036366505,12.773712351371824,0.040183705359999065,60,1
KuramotoSivashinsky,EnSF,20,0.2,epsilon_alpha,0.075,epsilon_beta,0.5270313524479048,12.95104717254617,0.044038623119999724,61,1
KuramotoSivashinsky,EnSF,20,0.4,epsilon_alpha,0.001,epsilon_beta,0.5281124944871336,14.158014984735535,0.044218445400000236,62,1
KuramotoSivashinsky,EnSF,20,0.4,epsilon_alpha,0.225,epsilon_beta,0.5303311555702527,12.690804802045397,0.04773137711999908,63,1
KuramotoSivashinsky,EnSF,20,0.1,epsilon_alpha,0.005,epsilon_beta,0.531357938449162,14.322108215959531,0.040469155059998624,64,1
KuramotoSivashinsky,EnSF,20,0.3,epsilon_alpha,0.001,epsilon_beta,0.5431153878654036,14.511016294389648,0.04637336836000031,65,1
KuramotoSivashinsky,EnSF,20,0.4,epsilon_alpha,0.275,epsilon_beta,0.5460911822758733,13.013720033784269,0.03770189787999982,66,1
KuramotoSivashinsky,EnSF,20,0.2,epsilon_alpha,0.001,epsilon_beta,0.5481823979690005,14.690281193582384,0.03584022477999951,67,1
KuramotoSivashinsky,EnSF,20,0.1,epsilon_alpha,0.075,epsilon_beta,0.5499569394505702,13.473394538986977,0.03930862119999972,68,1
KuramotoSivashinsky,EnSF,20,0.1,epsilon_alpha,0.001,epsilon_beta,0.5570865672533047,14.952664075424737,0.03702224678000022,69,1
KuramotoSivashinsky,EnSF,20,0.3,epsilon_alpha,0.175,epsilon_beta,0.5601031219921014,13.404941623030407,0.047344314380000585,70,1
KuramotoSivashinsky,EnSF,20,0.2,epsilon_alpha,0.125,epsilon_beta,0.563960464550048,13.595021221934514,0.044004513240001014,71,1
KuramotoSivashinsky,EnSF,20,0.3,epsilon_alpha,0.225,epsilon_beta,0.5872386034127711,13.961353949891468,0.04566910500000006,72,1
KuramotoSivashinsky,EnSF,20,0.2,epsilon_alpha,0.175,epsilon_beta,0.6054246398223327,14.421566063584141,0.047549735560000105,73,1
KuramotoSivashinsky,EnSF,20,0.1,epsilon_alpha,0.125,epsilon_beta,0.6058797622935872,14.502909348151588,0.04122096700000071,74,1
KuramotoSivashinsky,EnSF,20,0.3,epsilon_alpha,0.275,epsilon_beta,0.6148236143121972,14.55003502099218,0.0468922172399985,75,1
KuramotoSivashinsky,EnSF,20,0.2,epsilon_alpha,0.225,epsilon_beta,0.6497963795528936,15.358098813288061,0.04716937069999972,76,1
KuramotoSivashinsky,EnSF,20,0.1,epsilon_alpha,0.175,epsilon_beta,0.6609395765446189,15.646559276402053,0.03447465267999931,77,1
KuramotoSivashinsky,EnSF,20,0.2,epsilon_alpha,0.275,epsilon_beta,0.6857462648418133,16.146575068934375,0.0450197006999997,78,1
KuramotoSivashinsky,EnSF,20,0.1,epsilon_alpha,0.225,epsilon_beta,0.7133814721835197,16.78245537715649,0.03637440131999895,79,1
KuramotoSivashinsky,EnSF,20,0.1,epsilon_alpha,0.275,epsilon_beta,0.7701379406562308,18.03550122495138,0.04137010684000018,80,1
KuramotoSivashinsky,EnSF,50,1.0,epsilon_alpha,0.005,epsilon_beta,0.11777301641967769,3.205654361867458,0.10670331018000041,1,1
KuramotoSivashinsky,EnSF,50,0.9,epsilon_alpha,0.005,epsilon_beta,0.11949034668471721,3.2578743413699573,0.107930647780002,2,1
KuramotoSivashinsky,EnSF,50,1.0,epsilon_alpha,0.025,epsilon_beta,0.12110748343295084,3.0091237067143055,0.11124579722000134,3,1
KuramotoSivashinsky,EnSF,50,0.8,epsilon_alpha,0.005,epsilon_beta,0.12274312217503029,3.338227225161049,0.1201397733600004,4,1
KuramotoSivashinsky,EnSF,50,0.9,epsilon_alpha,0.025,epsilon_beta,0.1231772119861385,3.0626266462628884,0.11361625385999843,5,1
KuramotoSivashinsky,EnSF,50,0.7,epsilon_alpha,0.005,epsilon_beta,0.1262552669552318,3.411044278937526,0.11495274852000023,6,1
KuramotoSivashinsky,EnSF,50,0.8,epsilon_alpha,0.025,epsilon_beta,0.12645224684900738,3.1337415810877824,0.09560177859999924,7,1
KuramotoSivashinsky,EnSF,50,0.7,epsilon_alpha,0.025,epsilon_beta,0.13006121723789574,3.212799832288579,0.10158331907999951,8,1
KuramotoSivashinsky,EnSF,50,0.6,epsilon_alpha,0.005,epsilon_beta,0.13120383116559003,3.509954581118791,0.10929939721999858,9,1
KuramotoSivashinsky,EnSF,50,0.6,epsilon_alpha,0.025,epsilon_beta,0.13273946251419091,3.2776517509532317,0.1094037714000001,10,1
KuramotoSivashinsky,EnSF,50,1.0,epsilon_alpha,0.001,epsilon_beta,0.13455022035044067,3.626094092719374,0.11419383409999767,11,1
KuramotoSivashinsky,EnSF,50,0.5,epsilon_alpha,0.025,epsilon_beta,0.1352831164357176,3.3407472021155193,0.11458401537999804,12,1
KuramotoSivashinsky,EnSF,50,0.5,epsilon_alpha,0.005,epsilon_beta,0.13620447994264245,3.6158704264949932,0.12181864115999928,13,1
KuramotoSivashinsky,EnSF,50,0.4,epsilon_alpha,0.005,epsilon_beta,0.13625232275325483,3.6393510812733,0.11957449299999723,14,1
KuramotoSivashinsky,EnSF,50,0.4,epsilon_alpha,0.025,epsilon_beta,0.13873081753124572,3.4206563406263295,0.11773560720000091,15,1
KuramotoSivashinsky,EnSF,50,0.9,epsilon_alpha,0.001,epsilon_beta,0.14004960707780056,3.730000294363757,0.10186221627999856,16,1
KuramotoSivashinsky,EnSF,50,0.3,epsilon_alpha,0.025,epsilon_beta,0.1417156092902501,3.491793705389315,0.10993059950000202,17,1
KuramotoSivashinsky,EnSF,50,0.3,epsilon_alpha,0.005,epsilon_beta,0.14213803188300791,3.752095947236187,0.12397857079999824,18,1
KuramotoSivashinsky,EnSF,50,0.8,epsilon_alpha,0.001,epsilon_beta,0.1431546167583304,3.8129678654537855,0.10628707426000063,19,1
KuramotoSivashinsky,EnSF,50,0.2,epsilon_alpha,0.005,epsilon_beta,0.14397509687915241,3.8089706111651913,0.11425891760000013,20,1
KuramotoSivashinsky,EnSF,50,0.2,epsilon_alpha,0.025,epsilon_beta,0.14443381482203776,3.5589553200003308,0.1218942446199992,21,1
KuramotoSivashinsky,EnSF,50,0.1,epsilon_alpha,0.005,epsilon_beta,0.14606118178381958,3.8760866630473902,0.09842818981999812,22,1
KuramotoSivashinsky,EnSF,50,0.7,epsilon_alpha,0.001,epsilon_beta,0.14801409669497118,3.895025332298642,0.11598588983999945,23,1
KuramotoSivashinsky,EnSF,50,0.1,epsilon_alpha,0.025,epsilon_beta,0.1480281935103957,3.6400421950598263,0.12059022177999906,24,1
KuramotoSivashinsky,EnSF,50,1.0,epsilon_alpha,0.075,epsilon_beta,0.15323848208876187,3.5934296819072866,0.10994894813999935,25,1
KuramotoSivashinsky,EnSF,50,0.6,epsilon_alpha,0.001,epsilon_beta,0.15324862720858834,4.0116014073734565,0.11199527697999713,26,1
KuramotoSivashinsky,EnSF,50,0.5,epsilon_alpha,0.001,epsilon_beta,0.15660951032580467,4.087148795589823,0.11855945307999605,27,1
KuramotoSivashinsky,EnSF,50,0.9,epsilon_alpha,0.075,epsilon_beta,0.15707720114783258,3.6821778773690848,0.11370764576000056,28,1
KuramotoSivashinsky,EnSF,50,0.4,epsilon_alpha,0.001,epsilon_beta,0.16164622370691087,4.197055054093644,0.11936454749999939,29,1
KuramotoSivashinsky,EnSF,50,0.8,epsilon_alpha,0.075,epsilon_beta,0.1623630136712411,3.801055053841017,0.0984143182199972,30,1
KuramotoSivashinsky,EnSF,50,0.3,epsilon_alpha,0.001,epsilon_beta,0.1650988621777887,4.279944456474907,0.11962179124000158,31,1
KuramotoSivashinsky,EnSF,50,0.2,epsilon_alpha,0.001,epsilon_beta,0.16522633065659906,4.315413703112791,0.11042589432,32,1
KuramotoSivashinsky,EnSF,50,0.7,epsilon_alpha,0.075,epsilon_beta,0.16807342038647102,3.9295893220134808,0.10205540624000037,33,1
KuramotoSivashinsky,EnSF,50,0.1,epsilon_alpha,0.001,epsilon_beta,0.17065239249163855,4.430669246925863,0.1011894684799995,34,1
KuramotoSivashinsky,EnSF,50,1.0,epsilon_alpha,0.125,epsilon_beta,0.1719990527263947,4.000726364449714,0.1050785442600008,35,1
KuramotoSivashinsky,EnSF,50,0.6,epsilon_alpha,0.075,epsilon_beta,0.17386582887015645,4.060277440189999,0.10841925917999845,36,1
KuramotoSivashinsky,EnSF,50,0.9,epsilon_alpha,0.125,epsilon_beta,0.1778020919297864,4.134152246720258,0.12142450189999977,37,1
KuramotoSivashinsky,EnSF,50,0.5,epsilon_alpha,0.075,epsilon_beta,0.17996858602408092,4.197917134844187,0.11374670715999968,38,1
KuramotoSivashinsky,EnSF,50,1.0,epsilon_alpha,0.175,epsilon_beta,0.18403585850524007,4.271423838189858,0.11473810937999815,39,1
KuramotoSivashinsky,EnSF,50,0.8,epsilon_alpha,0.125,epsilon_beta,0.18531838918512877,4.305690185352208,0.10099855131999959,40,1
KuramotoSivashinsky,EnSF,50,0.4,epsilon_alpha,0.075,epsilon_beta,0.18564537248543772,4.327614517356288,0.1159839875199998,41,1
KuramotoSivashinsky,EnSF,50,0.3,epsilon_alpha,0.075,epsilon_beta,0.19097473181646055,4.450559548967169,0.10219395435999956,42,1
KuramotoSivashinsky,EnSF,50,0.9,epsilon_alpha,0.175,epsilon_beta,0.19149340125917125,4.443464064699388,0.0960050267399987,43,1
KuramotoSivashinsky,EnSF,50,1.0,epsilon_alpha,0.225,epsilon_beta,0.1920527006695253,4.454366321197688,0.10045379578000337,44,1
KuramotoSivashinsky,EnSF,50,0.7,epsilon_alpha,0.125,epsilon_beta,0.19388077585072108,4.501016898373494,0.10897705815999814,45,1
KuramotoSivashinsky,EnSF,50,0.2,epsilon_alpha,0.075,epsilon_beta,0.19590746913186577,4.5650092118950445,0.11052531386000056,46,1
KuramotoSivashinsky,EnSF,50,1.0,epsilon_alpha,0.275,epsilon_beta,0.19747497054678675,4.579142641122063,0.10287239235999862,47,1
KuramotoSivashinsky,EnSF,50,0.9,epsilon_alpha,0.225,epsilon_beta,0.20101574512077025,4.661686337570904,0.10815554257999964,48,1
KuramotoSivashinsky,EnSF,50,0.1,epsilon_alpha,0.075,epsilon_beta,0.20108262988421174,4.684894941619705,0.09914800864000001,49,1
KuramotoSivashinsky,EnSF,50,0.8,epsilon_alpha,0.175,epsilon_beta,0.2012671548016593,4.668350240839072,0.10757040541999743,50,1
KuramotoSivashinsky,EnSF,50,0.6,epsilon_alpha,0.125,epsilon_beta,0.20232401014230425,4.6945332174773755,0.09992077621999926,51,1
KuramotoSivashinsky,EnSF,50,0.9,epsilon_alpha,0.275,epsilon_beta,0.20771707157867403,4.816354169050862,0.11395797641999905,52,1
KuramotoSivashinsky,EnSF,50,0.5,epsilon_alpha,0.125,epsilon_beta,0.2107698841436946,4.888898291696143,0.10903003341999806,53,1
KuramotoSivashinsky,EnSF,50,0.7,epsilon_alpha,0.175,epsilon_beta,0.21225779070508144,4.921881768783804,0.11661739432000019,54,1
KuramotoSivashinsky,EnSF,50,0.8,epsilon_alpha,0.225,epsilon_beta,0.21299001509031443,4.938545110575736,0.10380814693999867,55,1
KuramotoSivashinsky,EnSF,50,0.4,epsilon_alpha,0.125,epsilon_beta,0.21899629678487398,5.079026386828107,0.11676499690000469,56,1
KuramotoSivashinsky,EnSF,50,0.8,epsilon_alpha,0.275,epsilon_beta,0.22184142901265644,5.1439885269490935,0.10581460565999919,57,1
KuramotoSivashinsky,EnSF,50,0.6,epsilon_alpha,0.175,epsilon_beta,0.223234438145017,5.176156614565754,0.1056696484200009,58,1
KuramotoSivashinsky,EnSF,50,0.3,epsilon_alpha,0.125,epsilon_beta,0.2262236681084455,5.246429480154673,0.10819404610000107,59,1
KuramotoSivashinsky,EnSF,50,0.7,epsilon_alpha,0.225,epsilon_beta,0.226563833197253,5.253835075328854,0.10903055551999956,60,1
KuramotoSivashinsky,EnSF,50,0.2,epsilon_alpha,0.125,epsilon_beta,0.23258631811046226,5.394185973908776,0.11931393025999854,61,1
KuramotoSivashinsky,EnSF,50,0.5,epsilon_alpha,0.175,epsilon_beta,0.23397836795040727,5.425987298933469,0.11077865888000132,62,1
KuramotoSivashinsky,EnSF,50,0.7,epsilon_alpha,0.275,epsilon_beta,0.2378506695040337,5.517481485997325,0.10317243459999702,63,1
KuramotoSivashinsky,EnSF,50,0.1,epsilon_alpha,0.125,epsilon_beta,0.23904765049466026,5.544122549939733,0.10767263796000037,64,1
KuramotoSivashinsky,EnSF,50,0.6,epsilon_alpha,0.225,epsilon_beta,0.24004897533508662,5.568434315500907,0.0961402746799979,65,1
KuramotoSivashinsky,EnSF,50,0.4,epsilon_alpha,0.175,epsilon_beta,0.2439047072548426,5.656926952036169,0.11957314962000169,66,1
KuramotoSivashinsky,EnSF,50,0.5,epsilon_alpha,0.225,epsilon_beta,0.25286096361342864,5.868186478749671,0.10342121323999862,67,1
KuramotoSivashinsky,EnSF,50,0.3,epsilon_alpha,0.175,epsilon_beta,0.25321940025565803,5.873646414178515,0.1209966569200003,68,1
KuramotoSivashinsky,EnSF,50,0.6,epsilon_alpha,0.275,epsilon_beta,0.2539661455298321,5.895432752487397,0.11161803721999747,69,1
KuramotoSivashinsky,EnSF,50,0.2,epsilon_alpha,0.175,epsilon_beta,0.26131918357886763,6.061258505361854,0.11206377505999797,70,1
KuramotoSivashinsky,EnSF,50,0.4,epsilon_alpha,0.225,epsilon_beta,0.26480103870628247,6.147290740929963,0.12502082900000006,71,1
KuramotoSivashinsky,EnSF,50,0.1,epsilon_alpha,0.175,epsilon_beta,0.26833977878231335,6.223755331015685,0.11066417559999905,72,1
KuramotoSivashinsky,EnSF,50,0.5,epsilon_alpha,0.275,epsilon_beta,0.2691466764068199,6.252203900149591,0.10955731119999995,73,1
KuramotoSivashinsky,EnSF,50,0.3,epsilon_alpha,0.225,epsilon_beta,0.27561038596375875,6.398997073164364,0.1119710443799994,74,1
KuramotoSivashinsky,EnSF,50,0.4,epsilon_alpha,0.275,epsilon_beta,0.28281232931568373,6.572409578074195,0.10839544107999871,75,1
KuramotoSivashinsky,EnSF,50,0.2,epsilon_alpha,0.225,epsilon_beta,0.2847080695874861,6.608927134636864,0.11749487781999847,76,1
KuramotoSivashinsky,EnSF,50,0.1,epsilon_alpha,0.225,epsilon_beta,0.2928569225696263,6.7963240262105264,0.10606200312000055,77,1
KuramotoSivashinsky,EnSF,50,0.3,epsilon_alpha,0.275,epsilon_beta,0.2948909146450065,6.853290062196286,0.11322215112000095,78,1
KuramotoSivashinsky,EnSF,50,0.2,epsilon_alpha,0.275,epsilon_beta,0.30488359370130763,7.082556337513315,0.11894890175999763,79,1
KuramotoSivashinsky,EnSF,50,0.1,epsilon_alpha,0.275,epsilon_beta,0.31415366139111606,7.294462515829389,0.09986974718000113,80,1
KuramotoSivashinsky,EnSF,100,1.0,epsilon_alpha,0.005,epsilon_beta,0.08188133826315527,1.9563451961989793,0.22766028208000136,1,1
KuramotoSivashinsky,EnSF,100,0.9,epsilon_alpha,0.005,epsilon_beta,0.08337109702397155,1.9904045194759994,0.22253046678000032,2,1
KuramotoSivashinsky,EnSF,100,0.7,epsilon_alpha,0.005,epsilon_beta,0.0859445625151192,2.040556702478948,0.24472257837999792,3,1
KuramotoSivashinsky,EnSF,100,0.8,epsilon_alpha,0.005,epsilon_beta,0.08670135114581969,2.054108880523632,0.23710952199999893,4,1
KuramotoSivashinsky,EnSF,100,0.6,epsilon_alpha,0.005,epsilon_beta,0.08712039102646822,2.0650511958079965,0.23014431531999832,5,1
KuramotoSivashinsky,EnSF,100,0.4,epsilon_alpha,0.005,epsilon_beta,0.0886266981145469,2.094813403278951,0.22648361503999637,6,1
KuramotoSivashinsky,EnSF,100,0.5,epsilon_alpha,0.005,epsilon_beta,0.0892972709454495,2.1063222926607743,0.2234945633999945,7,1
KuramotoSivashinsky,EnSF,100,0.2,epsilon_alpha,0.005,epsilon_beta,0.09135939930385203,2.1526565999305767,0.23303589527999918,8,1
KuramotoSivashinsky,EnSF,100,0.3,epsilon_alpha,0.005,epsilon_beta,0.09287513164834418,2.1817487107487277,0.23463876776000803,9,1
KuramotoSivashinsky,EnSF,100,0.1,epsilon_alpha,0.005,epsilon_beta,0.0935207091852961,2.1966979658598644,0.23229953970000053,10,1
KuramotoSivashinsky,EnSF,100,1.0,epsilon_alpha,0.001,epsilon_beta,0.09482250881060555,2.235607394915016,0.2465673074400013,11,1
KuramotoSivashinsky,EnSF,100,0.9,epsilon_alpha,0.001,epsilon_beta,0.09633443644730554,2.266257924831819,0.23537431866000247,12,1
KuramotoSivashinsky,EnSF,100,0.7,epsilon_alpha,0.001,epsilon_beta,0.09984561491608719,2.344504220383608,0.2277679842599997,13,1
KuramotoSivashinsky,EnSF,100,0.6,epsilon_alpha,0.001,epsilon_beta,0.10000358259342326,2.343746322902064,0.23942454810000016,14,1
KuramotoSivashinsky,EnSF,100,0.8,epsilon_alpha,0.001,epsilon_beta,0.10065201572040763,2.3553304336445624,0.22928770542000051,15,1
KuramotoSivashinsky,EnSF,100,0.4,epsilon_alpha,0.001,epsilon_beta,0.10106147458416916,2.3685228908086,0.2371981559799991,16,1
KuramotoSivashinsky,EnSF,100,0.5,epsilon_alpha,0.001,epsilon_beta,0.10156100529058375,2.377656291217384,0.2365354403999993,17,1
KuramotoSivashinsky,EnSF,100,0.1,epsilon_alpha,0.001,epsilon_beta,0.10542415205143811,2.4603579717538753,0.22504277204000175,18,1
KuramotoSivashinsky,EnSF,100,1.0,epsilon_alpha,0.025,epsilon_beta,0.10883314283242956,2.541537473390399,0.23654331416000163,19,1
KuramotoSivashinsky,EnSF,100,0.2,epsilon_alpha,0.001,epsilon_beta,0.11059222183478436,2.584974520931188,0.23355942293999987,20,1
KuramotoSivashinsky,EnSF,100,0.9,epsilon_alpha,0.025,epsilon_beta,0.1107323850837461,2.5830474352016792,0.23558312742000226,21,1
KuramotoSivashinsky,EnSF,100,0.8,epsilon_alpha,0.025,epsilon_beta,0.11218822188395172,2.6155138550987944,0.23252721263999887,22,1
KuramotoSivashinsky,EnSF,100,0.3,epsilon_alpha,0.001,epsilon_beta,0.11229205071045881,2.614050095089371,0.22754525338000064,23,1
KuramotoSivashinsky,EnSF,100,0.7,epsilon_alpha,0.025,epsilon_beta,0.11409809928478383,2.656991337641713,0.23237193611999715,24,1
