dataset_name,model_name,sampling_time_step_count,hyperparameter1,hyperparameter1_name,hyperparameter2,hyperparameter2_name,rmse,crps,time_s_mean,k,tie_breaker
KuramotoSivashinsky,ESRF,,1.3,inflation,8.0,localization,1.6199741369258538,36.237584058580566,0.003067336599999919,5,4
KuramotoSivashinsky,ESRF,,1.3,inflation,5.0,localization,1.6199741369258538,36.237584058580566,0.0031171125599998104,5,5
KuramotoSivashinsky,ESRF,,1.3,inflation,6.0,localization,1.6199741369258538,36.237584058580566,0.0030046609600000804,5,6
KuramotoSivashinsky,ESRF,,1.3,inflation,4.0,localization,1.6199741369258538,36.237584058580566,0.0037471811400001088,5,7
KuramotoSivashinsky,ESRF,,1.3,inflation,3.0,localization,1.6199741369258538,36.237584058580566,0.0030978953399999655,5,8
KuramotoSivashinsky,ESRF,,1.2,inflation,5.0,localization,1.6223401802434976,36.355599216501155,0.003025513039999694,6,1
KuramotoSivashinsky,ESRF,,1.2,inflation,1.0,localization,1.6223401802434976,36.355599216501155,0.0030420360400001557,6,2
KuramotoSivashinsky,ESRF,,1.2,inflation,4.0,localization,1.6223401802434976,36.355599216501155,0.00310610904000022,6,3
KuramotoSivashinsky,ESRF,,1.2,inflation,8.0,localization,1.6223401802434976,36.355599216501155,0.0028941761199998695,6,4
KuramotoSivashinsky,ESRF,,1.2,inflation,2.0,localization,1.6223401802434976,36.355599216501155,0.0030477986800001135,6,5
KuramotoSivashinsky,ESRF,,1.2,inflation,3.0,localization,1.6223401802434976,36.355599216501155,0.0031251060799998244,6,6
KuramotoSivashinsky,ESRF,,1.2,inflation,6.0,localization,1.6223401802434976,36.355599216501155,0.00299026094000034,6,7
KuramotoSivashinsky,ESRF,,1.2,inflation,7.0,localization,1.6223401802434976,36.355599216501155,0.0030913373800001407,6,8
KuramotoSivashinsky,ESRF,,1.6,inflation,1.0,localization,1.6471919126413817,36.657607266611144,0.0037386313799997596,7,1
KuramotoSivashinsky,ESRF,,1.6,inflation,8.0,localization,1.6471919126413817,36.657607266611144,0.003013521680000153,7,2
KuramotoSivashinsky,ESRF,,1.6,inflation,2.0,localization,1.6471919126413817,36.657607266611144,0.0029730184999997534,7,3
KuramotoSivashinsky,ESRF,,1.6,inflation,5.0,localization,1.6471919126413817,36.657607266611144,0.003079471820000279,7,4
KuramotoSivashinsky,ESRF,,1.6,inflation,7.0,localization,1.6471919126413817,36.657607266611144,0.00303354349999978,7,5
KuramotoSivashinsky,ESRF,,1.6,inflation,4.0,localization,1.6471919126413817,36.657607266611144,0.0038204699200002066,7,6
KuramotoSivashinsky,ESRF,,1.6,inflation,3.0,localization,1.6471919126413817,36.657607266611144,0.003094102920000097,7,7
KuramotoSivashinsky,ESRF,,1.6,inflation,6.0,localization,1.6471919126413817,36.657607266611144,0.003051822019999548,7,8
KuramotoSivashinsky,ESRF,,1.1,inflation,2.0,localization,1.7448187208027597,39.21178036850538,0.003225329600000322,8,1
KuramotoSivashinsky,ESRF,,1.1,inflation,7.0,localization,1.7448187208027597,39.21178036850538,0.0029970009399997366,8,2
KuramotoSivashinsky,ESRF,,1.1,inflation,8.0,localization,1.7448187208027597,39.21178036850538,0.0036057558800001743,8,3
KuramotoSivashinsky,ESRF,,1.1,inflation,6.0,localization,1.7448187208027597,39.21178036850538,0.002987288759999842,8,4
KuramotoSivashinsky,ESRF,,1.1,inflation,3.0,localization,1.7448187208027597,39.21178036850538,0.0030386347600002495,8,5
KuramotoSivashinsky,ESRF,,1.1,inflation,5.0,localization,1.7448187208027597,39.21178036850538,0.003038964719999768,8,6
KuramotoSivashinsky,ESRF,,1.1,inflation,1.0,localization,1.7448187208027597,39.21178036850538,0.0030617936399999477,8,7
KuramotoSivashinsky,ESRF,,1.1,inflation,4.0,localization,1.7448187208027597,39.21178036850538,0.0030277884799997422,8,8
KuramotoSivashinsky,ESRF,,1.0,inflation,5.0,localization,1.847309406620398,41.642510754345956,0.003103736659999683,9,1
KuramotoSivashinsky,ESRF,,1.0,inflation,4.0,localization,1.847309406620398,41.642510754345956,0.003329765559999984,9,2
KuramotoSivashinsky,ESRF,,1.0,inflation,8.0,localization,1.847309406620398,41.642510754345956,0.0029959493399998394,9,3
KuramotoSivashinsky,ESRF,,1.0,inflation,3.0,localization,1.847309406620398,41.642510754345956,0.002927920019999988,9,4
KuramotoSivashinsky,ESRF,,1.0,inflation,2.0,localization,1.847309406620398,41.642510754345956,0.003065598840000021,9,5
KuramotoSivashinsky,ESRF,,1.0,inflation,1.0,localization,1.847309406620398,41.642510754345956,0.0032968354799997714,9,6
KuramotoSivashinsky,ESRF,,1.0,inflation,6.0,localization,1.847309406620398,41.642510754345956,0.00357673876000014,9,7
KuramotoSivashinsky,ESRF,,1.0,inflation,7.0,localization,1.847309406620398,41.642510754345956,0.0030124808200000077,9,8
KuramotoSivashinsky,ESRF,,0.9,inflation,3.0,localization,1.8532866880063654,41.935087455986206,0.0028966104599999908,10,1
KuramotoSivashinsky,ESRF,,0.9,inflation,1.0,localization,1.8532866880063654,41.935087455986206,0.0028215166400001124,10,2
KuramotoSivashinsky,ESRF,,0.9,inflation,5.0,localization,1.8532866880063654,41.935087455986206,0.003181675139999953,10,3
KuramotoSivashinsky,ESRF,,0.9,inflation,2.0,localization,1.8532866880063654,41.935087455986206,0.0028337450600000123,10,4
KuramotoSivashinsky,ESRF,,0.9,inflation,7.0,localization,1.8532866880063654,41.935087455986206,0.0028424400999998056,10,5
KuramotoSivashinsky,ESRF,,0.9,inflation,6.0,localization,1.8532866880063654,41.935087455986206,0.0029349079800000764,10,6
KuramotoSivashinsky,ESRF,,0.9,inflation,4.0,localization,1.8532866880063654,41.935087455986206,0.0027702703799999994,10,7
KuramotoSivashinsky,ESRF,,0.9,inflation,8.0,localization,1.8532866880063654,41.935087455986206,0.002845953200000082,10,8
KuramotoSivashinsky,ESRF,,0.8,inflation,6.0,localization,1.9295129519640835,43.65989416707442,0.002840965560000299,11,1
KuramotoSivashinsky,ESRF,,0.8,inflation,2.0,localization,1.9295129519640835,43.65989416707442,0.0027606073399997653,11,2
KuramotoSivashinsky,ESRF,,0.8,inflation,5.0,localization,1.9295129519640835,43.65989416707442,0.0028260702200000763,11,3
KuramotoSivashinsky,ESRF,,0.8,inflation,3.0,localization,1.9295129519640835,43.65989416707442,0.003547617579999809,11,4
KuramotoSivashinsky,ESRF,,0.8,inflation,7.0,localization,1.9295129519640835,43.65989416707442,0.0031448651399998083,11,5
KuramotoSivashinsky,ESRF,,0.8,inflation,4.0,localization,1.9295129519640835,43.65989416707442,0.002760181940000308,11,6
KuramotoSivashinsky,ESRF,,0.8,inflation,8.0,localization,1.9295129519640835,43.65989416707442,0.003372559599999434,11,7
KuramotoSivashinsky,ESRF,,0.8,inflation,1.0,localization,1.9295129519640835,43.65989416707442,0.002815236980000222,11,8
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,0.005,lambda,0.0684412556592817,1.179891615273608,0.2448849763800024,1,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,0.005,lambda,0.06871384563176135,1.5258773863983583,0.2056178950800006,2,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,0.005,lambda,0.06905046284731176,1.559863855697724,0.18249120592000223,3,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,0.005,lambda,0.06914234098751491,1.5642213498449968,0.2679619068599993,4,1
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,0.05,lambda,0.12328805141019919,2.6969384238251397,0.2082469620800009,5,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,0.05,lambda,0.12331100272978653,2.7793431288301207,0.23777114472000163,6,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,0.05,lambda,0.12332003035632312,2.789266578947314,0.1906226373399994,7,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,0.05,lambda,0.12332116617343755,2.790324043702353,0.1555302100199981,8,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,0.05,lambda,0.1236628212023461,2.2017048539135606,0.19517687086000193,9,1
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,0.1,lambda,0.16251499403251507,3.6073293210243604,0.23373812120000195,10,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,0.1,lambda,0.16254683776040613,3.6704510697912855,0.22636677137999697,11,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,0.1,lambda,0.16255302904263436,3.6773869298754143,0.1914278623400037,12,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,0.1,lambda,0.1625536812164582,3.6780930213037686,0.2231730708399988,13,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,0.1,lambda,0.16255524747641356,3.146707148168529,0.2021318180599974,14,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,0.2,lambda,0.20860427479054158,4.329027140386257,0.2084325508400002,15,1
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,0.2,lambda,0.20869990900593272,4.677745444376176,0.23390751372000182,16,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,0.2,lambda,0.20872927712909498,4.71843021671501,0.22089901956000005,17,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,0.2,lambda,0.20873247734106187,4.722618024821972,0.12610877267999626,18,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,0.2,lambda,0.20873279618475224,4.723038129904089,0.16395391366000012,19,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,0.005,lambda,0.23240425903047807,3.9615879200009205,0.22965679321999916,20,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,0.3,lambda,0.23653774544477207,5.06027200536903,0.2461006686999991,21,1
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,0.3,lambda,0.2365680442146189,5.32165274891091,0.24183872148000035,22,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,0.3,lambda,0.23658580418368877,5.350164408831065,0.23445074247999856,23,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,0.3,lambda,0.23658776354628855,5.353053472563373,0.19371054038000238,24,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,0.3,lambda,0.2365879623093657,5.353342825635787,0.21364103530000192,25,1
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,0.4,lambda,0.25543298082683386,5.756463067481714,0.23467221561999907,26,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,0.4,lambda,0.25544032430620517,5.777607696515702,0.22347812478000206,27,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,0.4,lambda,0.2554411411533007,5.779738374630961,0.23618581334000283,28,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,0.4,lambda,0.25544122408304654,5.779951609978062,0.21674088268000388,29,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,0.4,lambda,0.25548214849293066,5.556318918939712,0.1900025095399991,30,1
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,0.5,lambda,0.26922797152027006,6.073750897399471,0.23291492905999917,31,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,0.5,lambda,0.2692308533493668,6.090173838068761,0.2578966708200022,32,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,0.5,lambda,0.2692312878703481,6.091826053223336,0.23113171126000168,33,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,0.5,lambda,0.26923133260936005,6.0919913745702345,0.23070617747999847,34,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,0.5,lambda,0.26932395878158877,5.916123727251233,0.2268488081800001,35,1
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,0.6,lambda,0.2799050661558933,6.31889698749183,0.22944875647999993,36,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,0.6,lambda,0.2799069798359043,6.33210524709838,0.23001376904000154,37,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,0.6,lambda,0.2799072855364649,6.3334321642759726,0.20708285316000172,38,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,0.6,lambda,0.27990731790336,6.333564931860156,0.22797073168000168,39,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,0.6,lambda,0.2800225396353775,6.191518633166084,0.22801881527999626,40,1
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,0.7,lambda,0.2885227029557885,6.516457940134857,0.2382168545199994,41,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,0.7,lambda,0.2885233861047733,6.527330487764053,0.19794648196000084,42,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,0.7,lambda,0.28852359424657104,6.5284228137380795,0.20694437481999728,43,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,0.7,lambda,0.2885236166715912,6.528532101278134,0.2569705228799995,44,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,0.7,lambda,0.28864885269064666,6.411334710981033,0.23502333983999735,45,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,0.8,lambda,0.29569707766221,6.689845839679668,0.21082228575999637,46,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,0.8,lambda,0.29569718636432324,6.690762004014528,0.18698933122000028,47,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,0.8,lambda,0.29569719866238847,6.690853665450126,0.24765608883999676,48,1
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,0.8,lambda,0.29569729642430187,6.680726132006543,0.23838812540000276,49,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,0.8,lambda,0.2958227389155326,6.5924034645768845,0.2295561662800003,50,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,0.9,lambda,0.3018122913515807,6.82836627649051,0.18576810475999822,51,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,0.9,lambda,0.30181239812708927,6.829148350395069,0.22980114356000114,52,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,0.9,lambda,0.3018124102354349,6.829226597740585,0.11876526486000102,53,1
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,0.9,lambda,0.3018125175249913,6.820582855552723,0.241142314880002,54,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,0.9,lambda,0.30193408649132286,6.7452836539620264,0.229468279379999,55,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,1.0,lambda,0.30712125777687227,6.948612224089901,0.2201459445200004,56,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,1.0,lambda,0.30712128061182686,6.949286424451527,0.24096567431999688,57,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,1.0,lambda,0.30712128411751866,6.949353878529147,0.2341436614199972,58,1
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,1.0,lambda,0.3071220043473603,6.941897851909325,0.2358625134800002,59,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,1.0,lambda,0.30723793159951307,6.87691424075878,0.2668382138199996,60,1
KuramotoSivashinsky,EnFF-F2P,100,1e-05,sigma_min,0.001,lambda,1.1096621186750446,18.18428046652549,0.2495809798199997,61,1
KuramotoSivashinsky,EnFF-F2P,100,0.001,sigma_min,0.001,lambda,1.1101458346716557,18.18369339544691,0.22382776325999998,62,1
KuramotoSivashinsky,EnFF-F2P,100,0.01,sigma_min,0.001,lambda,1.1197263124092336,18.330647210294597,0.2343346122600019,63,1
KuramotoSivashinsky,EnFF-F2P,100,0.0001,sigma_min,0.001,lambda,1.124684845793992,18.406050690670682,0.23576228880000089,64,1
KuramotoSivashinsky,EnFF-F2P,100,0.1,sigma_min,0.001,lambda,1.124692864331172,18.441529118359927,0.22335635355999842,65,1
KuramotoSivashinsky,EnFF-OT,100,0.001,sigma_min,0.4,lambda,0.05852985916602198,1.3119602570312778,0.22227417554000284,1,1
KuramotoSivashinsky,EnFF-OT,100,1e-05,sigma_min,0.6,lambda,0.05873857110957946,1.3289801790167888,0.22306810484000153,2,1
KuramotoSivashinsky,EnFF-OT,100,0.0001,sigma_min,0.6,lambda,0.05883713010077706,1.3301198958686808,0.21787574324000103,3,1
KuramotoSivashinsky,EnFF-OT,100,0.001,sigma_min,0.5,lambda,0.05933348030112526,1.330670010242523,0.23047993765999877,4,1
KuramotoSivashinsky,EnFF-OT,100,0.0001,sigma_min,0.5,lambda,0.059560887894596355,1.34645313264952,0.21948647758000278,5,1
KuramotoSivashinsky,EnFF-OT,100,1e-05,sigma_min,0.5,lambda,0.06031017749447869,1.364537282611722,0.17212660727999776,6,1
KuramotoSivashinsky,EnFF-OT,100,1e-05,sigma_min,0.7,lambda,0.06059569864885028,1.3710061117441605,0.2339120667399993,7,1
KuramotoSivashinsky,EnFF-OT,100,0.0001,sigma_min,0.7,lambda,0.061058675929043515,1.3804273026444225,0.2188523277399986,8,1
KuramotoSivashinsky,EnFF-OT,100,0.001,sigma_min,0.6,lambda,0.06264819923837785,1.4061473772373492,0.19957877485999917,9,1
KuramotoSivashinsky,EnFF-OT,100,0.01,sigma_min,0.2,lambda,0.06315427935044787,1.3191019759214362,0.19093787953999766,10,1
KuramotoSivashinsky,EnFF-OT,100,1e-05,sigma_min,0.8,lambda,0.06400752695518762,1.4482105161606555,0.22090572050000218,11,1
KuramotoSivashinsky,EnFF-OT,100,0.0001,sigma_min,0.8,lambda,0.0646533658697968,1.4618012970030032,0.2093029092600017,12,1
KuramotoSivashinsky,EnFF-OT,100,0.01,sigma_min,0.1,lambda,0.0668918158139701,1.3769339129586013,0.2267105368999995,13,1
KuramotoSivashinsky,EnFF-OT,100,0.001,sigma_min,0.7,lambda,0.06689839471421853,1.5027171926524736,0.19294045948000188,14,1
KuramotoSivashinsky,EnFF-OT,100,1e-05,sigma_min,0.9,lambda,0.06830515096504577,1.5454577615052392,0.19212398271999973,15,1
KuramotoSivashinsky,EnFF-OT,100,0.0001,sigma_min,0.9,lambda,0.06902244918119306,1.5606934422018324,0.22618173413999898,16,1
KuramotoSivashinsky,EnFF-OT,100,0.001,sigma_min,0.3,lambda,0.07007056806795671,1.5724453873236266,0.2151956280400009,17,1
KuramotoSivashinsky,EnFF-OT,100,0.001,sigma_min,0.8,lambda,0.07150884823526416,1.6073544302502012,0.23010884252000152,18,1
KuramotoSivashinsky,EnFF-OT,100,0.0001,sigma_min,0.4,lambda,0.07311983886358144,1.6532098634968362,0.22271191077999788,19,1
KuramotoSivashinsky,EnFF-OT,100,1e-05,sigma_min,1.0,lambda,0.07316378804846864,1.655398819540556,0.21409819079999806,20,1
KuramotoSivashinsky,EnFF-OT,100,0.0001,sigma_min,1.0,lambda,0.0738716836942858,1.6704455388430128,0.2270163781599979,21,1
KuramotoSivashinsky,EnFF-OT,100,0.01,sigma_min,0.3,lambda,0.07459250874098673,1.5883268245481907,0.21495652882000116,22,1
KuramotoSivashinsky,EnFF-OT,100,0.001,sigma_min,0.9,lambda,0.07624197681245552,1.7147517620047077,0.2162071572200017,23,1
KuramotoSivashinsky,EnFF-OT,100,0.1,sigma_min,0.05,lambda,0.07674653849882464,1.288499281239171,0.167256712759999,24,1
KuramotoSivashinsky,EnFF-OT,100,1e-05,sigma_min,0.4,lambda,0.0794984627356502,1.7987139749887426,0.18284141609999835,25,1
KuramotoSivashinsky,EnFF-OT,100,0.001,sigma_min,1.0,lambda,0.08095391868414742,1.8216411603983678,0.21121513945999765,26,1
KuramotoSivashinsky,EnFF-OT,100,0.01,sigma_min,0.4,lambda,0.08508294714801588,1.8313937197184922,0.21363770447999797,27,1
KuramotoSivashinsky,EnFF-OT,100,0.01,sigma_min,0.5,lambda,0.09414883460709916,2.0418932349288346,0.24685096125999906,28,1
KuramotoSivashinsky,EnFF-OT,100,0.1,sigma_min,0.1,lambda,0.09608479078108693,1.611970813930268,0.20779551139999966,29,1
KuramotoSivashinsky,EnFF-OT,100,0.01,sigma_min,0.6,lambda,0.10212518008007686,2.2259992467762015,0.23251629320000064,30,1
KuramotoSivashinsky,EnFF-OT,100,0.01,sigma_min,0.7,lambda,0.10921235291868911,2.3899880619216907,0.21081508713999939,31,1
KuramotoSivashinsky,EnFF-OT,100,0.01,sigma_min,0.8,lambda,0.11560850613670476,2.537979557764823,0.21477125295999883,32,1
KuramotoSivashinsky,EnFF-OT,100,0.01,sigma_min,0.9,lambda,0.1214802741976611,2.673375711713264,0.21598733228000241,33,1
KuramotoSivashinsky,EnFF-OT,100,0.1,sigma_min,0.2,lambda,0.12611707000610764,2.2884046319446347,0.20491079349999894,34,1
KuramotoSivashinsky,EnFF-OT,100,0.01,sigma_min,1.0,lambda,0.12689367892841472,2.798301458937426,0.21523251688000017,35,1
KuramotoSivashinsky,EnFF-OT,100,0.1,sigma_min,0.3,lambda,0.14805921315491744,2.8221165705332782,0.18001160582000125,36,1
KuramotoSivashinsky,EnFF-OT,100,0.1,sigma_min,0.4,lambda,0.16532466284604955,3.254736513651329,0.2188239493799989,37,1
KuramotoSivashinsky,EnFF-OT,100,0.1,sigma_min,0.5,lambda,0.1797357037668053,3.619875182837966,0.1938937765199978,38,1
KuramotoSivashinsky,EnFF-OT,100,0.1,sigma_min,0.6,lambda,0.1919502483394944,3.9311717209122774,0.2118828808999973,39,1
KuramotoSivashinsky,EnFF-OT,100,0.1,sigma_min,0.7,lambda,0.20255098298062066,4.203071334832783,0.20336450858000035,40,1
KuramotoSivashinsky,EnFF-OT,100,0.1,sigma_min,0.8,lambda,0.2118256233128826,4.441611716163767,0.2178737103799989,41,1
